LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGP02010567	PE(17:1(9Z)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061813	52924268	STZSQXAKBIOPFK-HZVSPZAISA-N					
LMGP02010568	PE(17:1(9Z)/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	701.499557	C38H72NO8P	123061814	52924269	YVZSBPKEFWMGRT-UYKOKAMASA-N					
LMGP02010569	PE(17:1(9Z)/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	717.530858	C39H76NO8P	123061815	52924270	ZYBAZEJGOIQCDM-HTWJHTIYSA-N					
LMGP02011209	PE(17:1(9Z)/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	715.515208	C39H74NO8P	123062455	52924908	OOKVUXFXZHUJGT-VFCAVACVSA-N					
LMGP02010570	PE(17:1(9Z)/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	713.499557	C39H72NO8P	123061816	52924271	BIYALMSYPPBYME-FAGMURKQSA-N					
LMGP02010571	PE(17:1(9Z)/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	731.546508	C40H78NO8P	123061817	52924272	WINNYFKDQRNHNT-WYRBGLKBSA-N					
LMGP02010572	PE(17:1(9Z)/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	729.530858	C40H76NO8P	123061818	52924273	MLYDZMPNTAJTBN-VHQDNGOZSA-N					
LMGP02010573	PE(17:1(9Z)/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	727.515208	C40H74NO8P	123061819	52924274	HAJJFLNUKSWRNU-IJFOMGINSA-N					
LMGP02010574	PE(17:1(9Z)/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	725.499557	C40H72NO8P	123061820	52924275	FHBGEAHDFKVQOS-YVMFURLGSA-N					
LMGP02010575	PE(17:1(9Z)/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	725.499557	C40H72NO8P	123061821	52924276	INULJJWWIZWSAV-NGYPLWBCSA-N					
LMGP02010576	PE(17:1(9Z)/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	723.483907	C40H70NO8P	123061822	52924277	WYVNRNLYBZBBMG-SNSLNVMNSA-N					
LMGP02010577	PE(17:1(9Z)/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	123061823	52924278	CMKQGTPTBCILFO-MGIDVFSBSA-N					
LMGP02010578	PE(17:1(9Z)/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	123061824	52924279	GXBVDMVOYGKTIZ-MDSBFBGCSA-N					
LMGP02010579	PE(17:1(9Z)/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	759.577808	C42H82NO8P	123061825	52924280	KVDMFPJXXIBXIG-KWNHIAGJSA-N					
LMGP02010580	PE(17:1(9Z)/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	757.562158	C42H80NO8P	123061826	52924281	YJJGYWGJCVIYBD-JSLHZOBYSA-N					
LMGP02010581	PE(17:1(9Z)/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	755.546508	C42H78NO8P	123061827	52924282	KNXNUVFASKOXOW-SYGIZULESA-N					
LMGP02010582	PE(17:1(9Z)/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	753.530858	C42H76NO8P	123061828	52924283	NGHSFLDWZPDHOJ-LTIFDKGDSA-N					
LMGP02010583	PE(17:1(9Z)/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	751.515208	C42H74NO8P	123061829	52924284	FUGOLECXRSCTDY-CUXNRXKXSA-N					
LMGP02010584	PE(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	749.499557	C42H72NO8P	123061830	52924285	ZCCDICVUABCLQJ-RGAHZLDVSA-N					
LMGP02010585	PE(17:1(9Z)/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	773.593458	C43H84NO8P	123061831	52924286	YXUWZBSFMZSYOZ-SNKLRXETSA-N					
LMGP02010586	PE(17:1(9Z)/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	787.609108	C44H86NO8P	123061832	52924287	YEPSZMQCJBYFFU-ASXRIEHBSA-N					
LMGP02010587	PE(17:1(9Z)/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	785.593458	C44H84NO8P	123061833	52924288	GJSJWFMFMWVUCV-ZPHZWGKESA-N					
LMGP02010588	PE(17:1(9Z)/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	783.577808	C44H82NO8P	123061834	52924289	LEGIAVMPBNIGMW-RFYNFLRRSA-N					
LMGP02010589	PE(17:1(9Z)/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	779.546508	C44H78NO8P	123061835	52924290	JDXBKBPBMNWGQB-YIMGPMKWSA-N					
LMGP02010590	PE(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	775.515208	C44H74NO8P	123061836	52924291	XOUDAZVFABMKEQ-LUKCOFAOSA-N					
LMGP02050016	PE(17:2(9Z,12Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Monoacylglycerophosphoethanolamines [GP0205]	463.269892	C22H42NO7P	123062689	52925135	MTNRBVAOFPGYKP-AMKDCIQSSA-N					
LMGP02010591	PE(17:2(9Z,12Z)/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	645.436957	C34H64NO8P	123061837	52924292	CYBOSPWHXHLHKS-GWYTUMAFSA-N					
LMGP02010592	PE(17:2(9Z,12Z)/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	659.452607	C35H66NO8P	123061838	52924293	YNTDYOHJTNVQOI-GLOYYYSISA-N					
LMGP02010593	PE(17:2(9Z,12Z)/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	673.468257	C36H68NO8P	123061839	52924294	SANZCTXYMRKBBO-RYVCSKRXSA-N					
LMGP02010594	PE(17:2(9Z,12Z)/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	671.452607	C36H66NO8P	123061840	52924295	UMYBVCJPKTWXGM-ONRPYFMUSA-N					
LMGP02010595	PE(17:2(9Z,12Z)/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	123061841	52924296	NFQJOEPGLWMMJR-OQCYZTJGSA-N					
LMGP02010596	PE(17:2(9Z,12Z)/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	685.468257	C37H68NO8P	123061842	52924297	WJNMUWNNFJIMBG-QKXMIXIJSA-N					
LMGP02010597	PE(17:2(9Z,12Z)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	701.499557	C38H72NO8P	123061843	52924298	HJSUKQQKHIYVGN-IHQGFMLUSA-N					
LMGP02010598	PE(17:2(9Z,12Z)/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	699.483907	C38H70NO8P	123061844	52924299	UHCAQLVBVRBVBM-GRXHMSOISA-N					
LMGP02010599	PE(17:2(9Z,12Z)/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	715.515208	C39H74NO8P	123061845	52924300	VIRFZZCEYTUSRJ-WFRZNGAASA-N					
LMGP02010600	PE(17:2(9Z,12Z)/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	713.499557	C39H72NO8P	123061846	52924301	ZUQDTXLVESFSGP-KHHNNJQISA-N					
LMGP02011208	PE(17:2(9Z,12Z)/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	711.483907	C39H70NO8P	123062454	52924907	YMZSXNDSMIKBOB-CFOBGADMSA-N					
LMGP02010601	PE(17:2(9Z,12Z)/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	729.530858	C40H76NO8P	123061847	52924302	GZDICXOJOJMERQ-URBYTNCHSA-N					
LMGP02010602	PE(17:2(9Z,12Z)/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	727.515208	C40H74NO8P	123061848	52924303	DEFPVERKZRHWLQ-MQIWRJBJSA-N					
LMGP02010603	PE(17:2(9Z,12Z)/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	725.499557	C40H72NO8P	123061849	52924304	YBQARJPDODELRS-SUDOMLRGSA-N					
LMGP02010604	PE(17:2(9Z,12Z)/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	723.483907	C40H70NO8P	123061850	52924305	DMFOFWQWVCURAO-UIQFWYIJSA-N					
LMGP02010605	PE(17:2(9Z,12Z)/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	723.483907	C40H70NO8P	123061851	52924306	NXYNUCRHAUKTRZ-NTIIFOSOSA-N					
LMGP02010606	PE(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	721.468257	C40H68NO8P	123061852	52924307	WVDZHUHVVDTGEJ-BSRBVYBNSA-N					
LMGP02010607	PE(17:2(9Z,12Z)/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	123061853	52924308	AFZXTEHTIGADNN-FXEHLHKKSA-N					
LMGP02010608	PE(17:2(9Z,12Z)/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	741.530858	C41H76NO8P	123061854	52924309	ZNQCBKQTKUJCLJ-BKRJBHFCSA-N					
LMGP02010609	PE(17:2(9Z,12Z)/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	757.562158	C42H80NO8P	123061855	52924310	RQTQHKBDEPCSDD-WTUORFMBSA-N					
LMGP02010610	PE(17:2(9Z,12Z)/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	755.546508	C42H78NO8P	123061856	52924311	WRFSCXFSXGAIOD-BYFSXFOESA-N					
LMGP02010611	PE(17:2(9Z,12Z)/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	753.530858	C42H76NO8P	123061857	52924312	UKSYBPGWUDGDNL-IAIBYNRZSA-N					
LMGP02010612	PE(17:2(9Z,12Z)/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	751.515208	C42H74NO8P	123061858	52924313	HXTSKMKMPCVBTN-QRQSTYMGSA-N					
LMGP02010613	PE(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	749.499557	C42H72NO8P	123061859	52924314	LPLARCSDXCBHKT-ZAHZCPAJSA-N					
LMGP02010614	PE(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	747.483907	C42H70NO8P	123061860	52924315	KFBAMNBCVQONFO-JPZFIERTSA-N					
LMGP02010615	PE(17:2(9Z,12Z)/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	771.577808	C43H82NO8P	123061861	52924316	HCZNSOQYNXMRAA-WWQHLBDBSA-N					
LMGP02010616	PE(17:2(9Z,12Z)/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	785.593458	C44H84NO8P	123061862	52924317	VIKJGHSSVLQMFS-NVHHCKCESA-N					
LMGP02010617	PE(17:2(9Z,12Z)/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	783.577808	C44H82NO8P	123061863	52924318	VNZSXELWMQMYRK-UEAFZKFQSA-N					
LMGP02010618	PE(17:2(9Z,12Z)/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	781.562158	C44H80NO8P	123061864	52924319	AXIBOTRCHXDYPU-DSXPIDCCSA-N					
LMGP02010619	PE(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	777.530858	C44H76NO8P	123061865	52924320	XFUUHLAPWFSPOV-ZILDDRBBSA-N					
LMGP02010620	PE(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	773.499557	C44H72NO8P	123061866	52924321	UQJRRXOEJKMGJQ-NIFAQFKRSA-N					
LMGP02010357	PE(18:0(10(R)Me)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	733.562158	C40H80NO8P	85292011	44256609	DKXLAGNEXVNABN-XPSQVAKYSA-N					
LMGP02050001	PE(18:0/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Monoacylglycerophosphoethanolamines [GP0205]	481.316842	C23H48NO7P	14714338	9547068	BBYWOYAFBUOUFP-JOCHJYFZSA-N		HMDB11130		7284	
LMGP02010021	PE(18:0/10:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	635.452607	C33H66NO8P	14713982	9546731	IQGMGIHASGWWFZ-WJOKGBTCSA-N				696	
LMGP02011207	PE(18:0/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	663.483907	C35H70NO8P	123062453	52924906	ZBKPRHNEDZPLBH-MGBGTMOVSA-N					
LMGP02010621	PE(18:0/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	677.499557	C36H72NO8P	123061867	52924322	NXKFDBCUJRQBRH-UUWRZZSWSA-N					
LMGP02011206	PE(18:0/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	691.515208	C37H74NO8P	123062452	447790	RFJQNULIDFTTLL-PGUFJCEWSA-N					
LMGP02010622	PE(18:0/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	689.499557	C37H72NO8P	123061868	52924323	XOIOXNRWNRHGSK-YPZHICNLSA-N					
LMGP02010623	PE(18:0/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	705.530858	C38H76NO8P	123061869	52924324	CBJZKZNOFISZSC-PSXMRANNSA-N					
LMGP02010624	PE(18:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061870	52924325	CIFUVBKEQYKNMK-PKAFBKPJSA-N					
LMGP02011205	PE(18:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	719.546508	C39H78NO8P	123062451	445757	JRTZGTYHEHCHTM-DIPNUNPCSA-N					
LMGP02011204	PE(18:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	717.530858	C39H76NO8P	123062450	52924905	XQWOAWVAWAXMKM-UHGNNPBBSA-N					
LMGP02010625	PE(18:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	733.562158	C40H80NO8P	123061871	52924326	GLKTZWLMPCVLAJ-KXQOOQHDSA-N					
LMGP02010626	PE(18:0/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	731.546508	C40H78NO8P	123061872	52924327	CSGIGSOZYMYFOM-WYRBGLKBSA-N					
LMGP02010627	PE(18:0/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	729.530858	C40H76NO8P	123061873	52924328	UKFOWIKKFQJLCP-URBYTNCHSA-N					
LMGP02010097	PE(18:0/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	747.577808	C41H82NO8P	14714058	447078	LVNGJLRDBYCPGB-LDLOPFEMSA-N		HMDB08991	47764	8303	
LMGP02010301	PE(18:0/18:1(7Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	14714262	9546999	WSWNJUNALUVXPR-BKXBVWNCSA-N				13155	
LMGP02010036	PE(18:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	14713997	9546742	JQKOHRZNEOQNJE-DJEJVYNPSA-N		HMDB08993		1075	
LMGP02010044	PE(18:0/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	14714005	9546749	YDTWOEYVDRKKCR-KNERPIHHSA-N		HMDB08994		3907	
LMGP02010628	PE(18:0/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	741.530858	C41H76NO8P	123061874	52924329	QTRPWCPOCGJHHW-QEVGDWJSSA-N					
LMGP02010629	PE(18:0/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	741.530858	C41H76NO8P	123061875	52924330	DCPDPBCUPLKQNQ-HPSODUDCSA-N					
LMGP02011203	PE(18:0/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	739.515208	C41H74NO8P	123062449	52924904	KZLUVTCXBFEIFJ-XGLJQOENSA-N					
LMGP02010630	PE(18:0/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	761.593458	C42H84NO8P	123061876	52924331	KWGUHMMDCNHUCY-RRHRGVEJSA-N					
LMGP02010631	PE(18:0/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	759.577808	C42H82NO8P	123061877	52924332	AHZWSXIVPHUMBV-DFGWVCPLSA-N					
LMGP02010069	PE(18:0/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	775.609108	C43H86NO8P	14714030	449007	TZINTCMFTOUPSN-VQJSHJPSSA-N		HMDB08998		7103	
LMGP02010141	PE(18:0/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	773.593458	C43H84NO8P	14714102	9546841	DBYSGBYABPVNGO-HVLKLTLRSA-N		HMDB08999		9632	
LMGP02010124	PE(18:0/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	771.577808	C43H82NO8P	14714085	9546824	WYDGEVICLIVPEG-JMMITYAOSA-N		HMDB09000		9506	
LMGP02011202	PE(18:0/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	769.562158	C43H80NO8P	123062448	52924903	XJPVAWWHABLYPE-KPRICRNFSA-N					
LMGP02010129	PE(18:0/20:4(5E,8E,11E,14E))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	767.546508	C43H78NO8P	14714090	9546829	ANRKEHNWXKCXDB-GKGUFKCQSA-N				9526	
LMGP20020001	PE(18:0/20:4(5Z,8Z,10E,14Z)(12OH[S]))	[M-H]-	Glycerophospholipids [GP]	Oxidized glycerophospholipids [GP20]	Oxidized glycerophosphoethanolamines [GP2002]	783.541423	C43H78NO9P	123067366	52929783	QFAWNLPDAMJEPH-ABBGXWPISA-N					
LMGP20010004	PE(18:0/20:4(5Z,8Z,11Z,13E)(15Ke))	[M-H]-	Glycerophospholipids [GP]	Oxidized glycerophospholipids [GP20]	Oxidized glycerophosphocholines [GP2001]	823.572723	C46H82NO9P	123067365	52929781	GVJNRYPPHSMTAD-AVDKLUKDSA-N					
LMGP20020002	PE(18:0/20:4(5Z,8Z,11Z,13E)(15OH[S]))	[M-H]-	Glycerophospholipids [GP]	Oxidized glycerophospholipids [GP20]	Oxidized glycerophosphoethanolamines [GP2002]	783.541423	C43H78NO9P	123067367	52929784	ICSHQSNRXGUFHT-AQLFUWFLSA-N					
LMGP02010118	PE(18:0/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	767.546508	C43H78NO8P	14714079	5289133	ANRKEHNWXKCXDB-BHFWLYLHSA-N		HMDB09003		9479	
LMGP02011201	PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	765.530858	C43H76NO8P	123062447	52924902	MOJMRZJNAPRFBD-NGHJRSEQSA-N					
LMGP02010632	PE(18:0/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	789.624758	C44H88NO8P	123061878	52924333	IXDQWVZAYQYZDJ-HUESYALOSA-N					
LMGP02010146	PE(18:0/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	803.640408	C45H90NO8P	14714107	9546846	SBFXSLRWWDOXBJ-VZUYHUTRSA-N		HMDB09006		9748	
LMGP02010633	PE(18:0/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	801.624758	C45H88NO8P	123061879	52924334	MSKYQIIXNNIUSC-MHBLLLATSA-N					
LMGP02010151	PE(18:0/22:1(13Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	801.624758	C45H88NO8P	14714112	9546850	KVCSFWAPYZJNRB-RPBJOJELSA-N		HMDB09007		9944	
LMGP02010634	PE(18:0/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	799.609108	C45H86NO8P	123061880	52924335	JQVOEQRCENYJCX-MTFJKWJPSA-N					
